0.009806	0.854919	-0.010186
0.009815	0.852000	-0.009490
0.009838	0.849229	-0.015997
0.009854	0.854874	-0.015760
0.009874	0.855528	0.002663
0.009907	0.852209	0.002510
0.009932	0.852299	0.005284
0.009949	0.842562	-0.005863
0.010004	0.851536	-0.001442
0.010014	0.848477	-0.017369
0.010029	0.849227	0.002566
0.010048	0.860440	-0.001000
0.010074	0.864346	0.002626
0.010114	0.836715	-0.006177
0.010119	0.864499	-0.000657
0.010125	0.849296	-0.009529
0.010168	0.858006	-0.015835
0.010192	0.860721	0.004745
0.010201	0.854729	0.005622
0.010225	0.836616	0.002566
0.010227	0.845646	0.005694
0.010237	0.863979	-0.006252
0.010241	0.836194	-0.000658
0.010249	0.851461	-0.017888
0.010255	0.845519	-0.012084
0.010267	0.848892	0.005056
0.010278	0.863995	-0.003643
0.010289	0.837152	-0.008718
0.010303	0.860960	-0.015357
0.010329	0.857542	-0.007233
0.010363	0.836353	-0.003638
0.010405	0.854693	-0.006295
0.010415	0.863558	-0.012285
0.010437	0.839755	-0.015378
0.010467	0.839983	-0.003607
0.010469	0.842947	-0.009333
0.010471	0.860682	-0.010216
0.010514	0.840699	-0.012178
0.010514	0.846249	0.002222
0.010516	0.843682	0.004514
0.010547	0.854847	-0.000697
0.010558	0.854384	-0.003394
0.010560	0.850199	-0.012997
0.010570	0.864479	-0.009384
0.010595	0.839880	-0.000073
0.010610	0.834599	0.002237
0.010614	0.837348	-0.012402
0.010620	0.851966	-0.003421
0.010623	0.860398	0.002144
0.010623	0.852028	0.008023
0.010634	0.858466	-0.009224
0.010647	0.861834	-0.006407
0.010659	0.860229	-0.003599
0.010673	0.840712	0.003352
0.010679	0.843642	-0.011529
0.010688	0.845916	-0.015282
0.010720	0.846603	-0.001265
0.010741	0.857738	0.006134
0.010744	0.854647	-0.012635
0.010747	0.834387	-0.000455
0.010750	0.835291	-0.009793
0.010772	0.851048	-0.007181
0.010785	0.846420	0.007405
0.010785	0.848445	0.008058
0.010791	0.840288	-0.009607
0.010798	0.846024	-0.002854
0.010799	0.843141	-0.015482
0.010841	0.848749	0.009700
0.010865	0.853721	0.009989
0.010884	0.853787	0.007342
0.010891	0.863955	0.004981
0.010931	0.866022	-0.000799
0.010934	0.842899	0.001506
0.010966	0.837053	0.004972
0.010987	0.854587	-0.018473
0.010996	0.849165	-0.000845
0.011033	0.861524	-0.012407
0.011040	0.866235	0.002036
0.011045	0.829016	0.001255
0.011048	0.839696	0.005244
0.011060	0.835003	-0.006737
0.011079	0.829547	-0.006545
0.011088	0.865632	-0.006729
0.011093	0.869407	0.002614
0.011133	0.828891	-0.003270
0.011136	0.857774	-0.017905
0.011136	0.863147	-0.015151
0.011143	0.848846	-0.006649
0.011155	0.852294	-0.015300
0.011159	0.854623	-0.021092
0.011196	0.837317	-0.014995
0.011198	0.843175	-0.018022
0.011201	0.835071	-0.003201
0.011231	0.835149	0.004589
0.011281	0.831269	0.004971
0.011284	0.852733	0.010342
0.011295	0.862802	0.007120
0.011309	0.870318	-0.006215
0.011344	0.841841	-0.001764
0.011366	0.848352	-0.020683
0.011372	0.858269	-0.011941
0.011377	0.851818	-0.020593
0.011382	0.867064	-0.009197
0.011389	0.861991	0.008009
0.011406	0.869544	0.004218
0.011410	0.840010	-0.017516
0.011410	0.860362	-0.017516
0.011414	0.869109	-0.002722
0.011419	0.865552	-0.003530
0.011445	0.837485	0.007484
0.011465	0.830559	-0.004253
0.011482	0.830200	0.002553
0.011484	0.866434	0.005381
0.011521	0.856716	0.008403
0.011527	0.869110	-0.000339
0.011532	0.845668	-0.018752
0.011569	0.839843	0.007536
0.011618	0.842756	0.008934
0.011741	0.859030	0.009773
0.011760	0.832575	0.000059
0.011962	0.845600	-0.007012
0.011967	0.831921	-0.007780
0.012017	0.858362	-0.000970
0.012091	0.848603	0.009891
0.012120	0.843365	0.010210
0.012400	0.834839	-0.009444
0.012605	0.864814	0.000213
0.012606	0.833878	0.002476
0.012650	0.864301	-0.009943
0.012652	0.863099	-0.015553
0.012656	0.834105	-0.006599
0.012777	0.836956	-0.014900
0.012811	0.864449	-0.004345
0.012812	0.837319	-0.013083
0.012838	0.866497	-0.009362
0.012844	0.866161	-0.000607
0.012878	0.866719	0.002314
0.012890	0.843455	-0.000380
0.012891	0.851841	-0.000706
0.012971	0.863774	-0.012470
0.013000	0.837951	0.002977
0.013014	0.869481	0.002123
0.013020	0.845682	-0.016069
0.013032	0.851392	-0.003525
0.013034	0.857439	0.008488
0.013057	0.842449	0.002655
0.013074	0.834491	0.005270
0.013081	0.838379	-0.008980
0.013100	0.857281	-0.009678
0.013100	0.860303	0.005358
0.013102	0.840057	-0.003589
0.013109	0.866513	-0.006731
0.013110	0.855190	0.008527
0.013369	0.854677	-0.018737
0.013373	0.869498	-0.000952
0.013376	0.837570	0.005056
0.013390	0.869493	-0.003400
0.013392	0.831396	-0.000745
0.013393	0.848803	0.002787
0.013395	0.837724	-0.006840
0.013402	0.840034	0.005601
0.013403	0.854911	0.005111
0.013451	0.846363	-0.009057
0.013451	0.842561	0.008616
0.013452	0.854244	-0.008934
0.013455	0.831223	-0.003332
0.013456	0.851425	-0.014928
0.013470	0.849142	-0.015632
0.013472	0.839810	-0.006863
0.013485	0.866425	0.005118
0.013487	0.866163	-0.003968
0.013498	0.834454	-0.000620
0.013513	0.863598	0.005448
0.013519	0.864387	-0.007591
0.013524	0.834401	-0.003539
0.013537	0.852304	0.003299
0.013547	0.845419	0.008399
0.013551	0.845667	-0.020289
0.013564	0.865676	0.007641
0.013571	0.848505	0.008798
0.013586	0.857051	-0.006401
0.013592	0.842573	-0.012281
0.013593	0.845660	-0.003214
0.013601	0.856753	0.005664
0.013620	0.852519	-0.006766
0.013623	0.860745	-0.006682
0.013624	0.836820	-0.003471
0.013642	0.854443	-0.020953
0.013645	0.863466	0.002086
0.013646	0.851426	0.004905
0.013702	0.848513	-0.004545
0.013705	0.831475	0.002327
0.013708	0.846000	-0.018535
0.013711	0.860165	-0.015567
0.013715	0.843186	-0.006508
0.013716	0.853515	-0.014384
0.013742	0.842449	-0.018173
0.013761	0.857517	0.002809
0.013769	0.860874	-0.003928
0.013785	0.840071	0.008099
0.013792	0.860850	0.008224
0.013798	0.848538	-0.009555
0.013804	0.863494	0.007646
0.013805	0.866012	-0.012319
0.013816	0.860475	0.002958
0.013829	0.861545	-0.001218
0.013835	0.836887	-0.000432
0.013844	0.840219	-0.017943
0.013846	0.857767	-0.012612
0.013847	0.846191	-0.006221
0.013847	0.843071	0.005312
0.013852	0.858223	-0.018377
0.013862	0.858524	-0.015134
0.013878	0.845703	-0.012189
0.013911	0.855267	-0.012376
0.013939	0.840077	-0.009517
0.013950	0.860284	-0.009433
0.013954	0.852259	-0.008675
0.013961	0.839284	0.002224
0.013978	0.851822	-0.021289
0.013983	0.841944	-0.015377
0.013990	0.828289	0.002185
0.014021	0.855319	-0.003293
0.014042	0.860133	-0.018083
0.014051	0.872187	-0.003318
0.014069	0.840220	-0.012423
0.014071	0.848291	-0.012401
0.014086	0.852203	-0.018051
0.014128	0.828428	-0.000507
0.014138	0.831124	-0.006427
0.014141	0.869758	-0.006192
0.014154	0.840329	-0.015738
0.014165	0.846487	-0.000568
0.014170	0.854245	-0.006817
0.014170	0.851376	-0.012685
0.014179	0.839261	0.000124
0.014197	0.849187	-0.017875
0.014211	0.834453	-0.012455
0.014235	0.857172	-0.000539
0.014267	0.845594	0.010397
0.014284	0.860569	-0.012174
0.014287	0.854971	0.002543
0.014293	0.854982	-0.000043
0.014303	0.872450	0.002194
0.014318	0.869197	0.005246
0.014336	0.842731	-0.002900
0.014347	0.872314	-0.000233
0.014374	0.849264	0.000044
0.014378	0.854838	0.010275
0.014401	0.849227	-0.007050
0.014416	0.831394	0.005264
0.014436	0.828872	-0.006077
0.014449	0.852100	0.011149
0.014449	0.828313	-0.003241
0.014552	0.866395	-0.015167
0.014564	0.841619	-0.009234
0.014591	0.868448	-0.009038
0.014698	0.837955	0.008317
0.014699	0.845999	0.012626
0.014707	0.862509	0.009992
0.014718	0.843525	-0.020462
0.014733	0.857324	-0.020679
0.014762	0.848805	-0.020925
0.014808	0.835381	0.010348
0.014813	0.860450	0.010663
0.014827	0.828106	0.004483
0.014827	0.872279	0.004483
0.014838	0.826684	-0.000244
0.014903	0.847372	0.001889
0.014925	0.871618	-0.006481
0.014925	0.839745	0.010083
0.014971	0.851396	0.006768
0.015009	0.848306	-0.022814
0.015026	0.833860	0.007727
0.015057	0.831052	-0.008913
0.015084	0.845283	0.003806
0.015088	0.874732	0.001793
0.015088	0.826269	0.001793
0.015090	0.872621	-0.011359
0.015098	0.825974	-0.002934
0.015098	0.874413	-0.002934
0.015110	0.828309	0.008681
0.015129	0.829544	-0.009043
0.015141	0.837648	-0.018260
0.015149	0.832300	0.007101
0.015149	0.868087	0.007101
0.015454	0.850868	0.008219
0.015517	0.843223	-0.007099
0.015540	0.857379	0.010950
0.015854	0.868316	-0.014260
0.015856	0.856974	0.008366
0.015866	0.872785	-0.006324
0.015868	0.861061	-0.006781
0.015920	0.827855	-0.006364
0.015929	0.851955	-0.001236
0.015943	0.842463	0.007959
0.015959	0.851555	-0.003975
0.015977	0.869428	-0.012743
0.015978	0.855653	-0.006768
0.016024	0.872524	-0.003818
0.016032	0.854361	-0.021590
0.016060	0.873417	-0.000455
0.016062	0.867163	0.010859
0.016077	0.845648	0.002366
0.016094	0.827526	-0.004144
0.016106	0.845436	0.011219
0.016125	0.859828	0.001970
0.016143	0.842396	-0.015346
0.016161	0.872373	0.005563
0.016166	0.842828	-0.021219
0.016168	0.861206	-0.010233
0.016187	0.834109	0.008302
0.016213	0.835925	0.002710
0.016218	0.830816	0.005219
0.016230	0.837130	-0.003941
0.016245	0.863612	-0.009663
0.016267	0.839255	-0.000916
0.016268	0.866093	0.002270
0.016269	0.848703	-0.003979
0.016276	0.839187	-0.010252
0.016304	0.852522	0.011117
0.016315	0.869737	-0.003919
0.016320	0.846052	0.004782
0.016333	0.845885	0.008299
0.016347	0.857175	-0.006060
0.016369	0.833809	0.002350
0.016385	0.854787	0.011704
0.016396	0.851651	-0.006497
0.016398	0.827920	0.005463
0.016401	0.857400	0.005083
0.016402	0.848688	-0.022904
0.016406	0.827664	-0.000627
0.016406	0.869786	0.005400
0.016407	0.848655	0.008337
0.016409	0.863264	0.008421
0.016416	0.862816	0.001920
0.016416	0.854739	-0.000437
0.016422	0.869916	-0.009476
0.016422	0.848699	-0.000025
0.016428	0.855368	-0.018477
0.016432	0.866106	0.008213
0.016436	0.837458	0.008643
0.016441	0.837993	0.004950
0.016444	0.846345	-0.003161
0.016448	0.852366	-0.013370
0.016451	0.846384	-0.015360
0.016454	0.869522	-0.006587
0.016458	0.851972	0.001988
0.016461	0.828494	-0.009223
0.016462	0.830830	0.007806
0.016476	0.842838	0.002331
0.016487	0.861443	0.011160
0.016495	0.857900	-0.003292
0.016499	0.829127	-0.011532
0.016517	0.862539	-0.004290
0.016529	0.831580	-0.000790
0.016533	0.842217	-0.012720
0.016536	0.863392	0.010963
0.016553	0.854453	0.002771
0.016554	0.858016	-0.018288
0.016561	0.839567	-0.004390
0.016563	0.831109	-0.005993
0.016563	0.848623	0.011351
0.016570	0.869345	0.000152
0.016570	0.866614	-0.000537
0.016572	0.869862	0.002245
0.016590	0.860241	-0.018384
0.016591	0.857922	-0.021506
0.016598	0.848535	-0.021272
0.016602	0.861269	-0.012465
0.016603	0.834131	0.011180
0.016608	0.845985	-0.017746
0.016614	0.826036	0.002299
0.016617	0.831534	-0.003004
0.016620	0.834457	-0.003221
0.016647	0.849446	-0.017735
0.016655	0.857944	-0.014943
0.016662	0.839965	-0.015558
0.016671	0.860401	-0.015395
0.016675	0.839216	0.011152
0.016676	0.863958	-0.006560
0.016677	0.874678	0.002357
0.016677	0.852007	0.013200
0.016682	0.873278	0.002122
0.016687	0.846694	-0.010170
0.016690	0.843560	-0.018564
0.016691	0.866904	-0.006413
0.016696	0.872238	-0.009070
0.016706	0.869640	0.007689
0.016715	0.845389	-0.006470
0.016716	0.840162	-0.018388
0.016720	0.839117	-0.012484
0.016724	0.866850	-0.010139
0.016728	0.852421	-0.009138
0.016733	0.830815	-0.009482
0.016740	0.855001	-0.003130
0.016747	0.860916	0.008472
0.016748	0.837180	-0.009588
0.016762	0.840087	0.007643
0.016769	0.834523	-0.006898
0.016773	0.830984	0.002263
0.016777	0.863464	-0.012350
0.016782	0.825941	-0.000622
0.016788	0.849277	-0.015064
0.016790	0.851861	-0.021838
0.016791	0.840361	0.005114
0.016793	0.825235	-0.006633
0.016796	0.854997	0.005529
0.016801	0.866336	0.005579
0.016808	0.855140	0.008165
0.016815	0.856612	0.012701
0.016815	0.861748	-0.003670
0.016828	0.845772	-0.022001
0.016859	0.857713	-0.009082
0.016868	0.875389	-0.006651
0.016872	0.834793	-0.000635
0.016874	0.842543	0.005513
0.016883	0.828429	0.008067
0.016885	0.854628	-0.012332
0.016903	0.866620	-0.011523
0.017150	0.824858	-0.003550
0.017155	0.849088	0.005452
0.017160	0.830421	0.010441
0.017163	0.852404	0.005091
0.017187	0.837223	-0.000743
0.017190	0.875597	-0.003617
0.017195	0.837580	0.010689
0.017198	0.866493	-0.003258
0.017205	0.848551	0.013161
0.017223	0.837943	-0.017703
0.017223	0.860316	-0.000756
0.017240	0.849005	0.002568
0.017250	0.857619	-0.012176
0.017264	0.872232	0.008010
0.017266	0.837155	-0.014966
0.017278	0.853750	-0.009650
0.017319	0.837440	-0.012566
0.017349	0.860273	-0.020574
0.017350	0.843272	0.011562
0.017352	0.851720	-0.017967
0.017356	0.857057	-0.000360
0.017366	0.874214	0.004679
0.017376	0.826222	0.004772
0.017379	0.851453	-0.015074
0.017393	0.872184	0.009960
0.017414	0.834057	-0.012474
0.017429	0.859636	0.005639
0.017433	0.863181	-0.014667
0.017443	0.828370	0.001956
0.017457	0.869745	0.010734
0.017460	0.863678	0.005920
0.017482	0.863971	-0.000472
0.017486	0.849016	-0.012555
0.017519	0.854297	-0.014844
0.017523	0.834815	-0.015113
0.017534	0.875274	-0.001103
0.017537	0.840440	-0.020889
0.017539	0.835158	0.005912
0.017541	0.840065	0.002594
0.017563	0.840667	-0.006585
0.017567	0.852712	-0.023292
0.017616	0.843434	-0.004215
0.017617	0.845941	0.012944
0.017638	0.845859	-0.011904
0.017649	0.848457	-0.009993
0.017657	0.841739	0.000589
0.017668	0.842786	-0.010267
0.017682	0.853971	0.012925
0.017691	0.826399	0.008198
0.017763	0.857768	0.002541
0.017817	0.833716	-0.010262
0.017850	0.823121	-0.006551
0.017862	0.874577	0.007980
0.017900	0.825382	-0.009037
0.017942	0.875558	-0.008688
0.017962	0.828722	0.010163
0.018063	0.877651	-0.006419
0.018072	0.830661	-0.012924
0.018110	0.845930	-0.000928
0.018143	0.823526	-0.004164
0.018184	0.843037	-0.023072
0.018184	0.857359	-0.023072
0.018250	0.876923	-0.003292
0.018261	0.823792	-0.008018
0.018295	0.833882	0.013054
0.018363	0.836754	0.014401
0.018377	0.848821	-0.007258
0.018377	0.849600	0.016221
0.018400	0.833206	-0.016844
0.018416	0.834700	-0.017782
0.018658	0.827265	0.000749
0.018823	0.868528	0.009453
0.018876	0.871698	-0.014472
0.018909	0.852100	-0.006403
0.018939	0.824237	-0.002490
0.018939	0.876158	-0.002490
0.018948	0.840449	-0.006856
0.019014	0.852306	-0.009053
0.019042	0.852452	0.005148
0.019050	0.830921	-0.001642
0.019093	0.849255	0.002053
0.019094	0.848181	0.014960
0.019135	0.873102	0.008217
0.019201	0.869464	-0.001638
0.019209	0.869190	-0.009858
0.019213	0.848829	-0.012675
0.019215	0.839512	-0.015641
0.019277	0.856117	0.009995
0.019283	0.845965	-0.000262
0.019291	0.831166	0.010770
0.019296	0.861641	-0.009483
0.019311	0.848915	-0.000302
0.019358	0.854307	-0.016035
0.019362	0.875892	-0.009980
0.019366	0.849361	-0.006477
0.019377	0.870250	-0.012242
0.019384	0.824476	-0.000477
0.019384	0.875921	-0.000477
0.019384	0.866790	0.011262
0.019384	0.851558	-0.000919
0.019385	0.857952	0.002306
0.019389	0.830559	0.007991
0.019395	0.840132	-0.000695
0.019402	0.862716	-0.018258
0.019405	0.861717	0.011533
0.019418	0.843104	0.008604
0.019424	0.860753	-0.012122
0.019432	0.827941	-0.009027
0.019434	0.852199	0.014887
0.019445	0.824661	-0.010133
0.019473	0.849718	-0.015257
0.019483	0.842704	0.001950
0.019500	0.854359	-0.009211
0.019510	0.860708	-0.001020
0.019516	0.863098	-0.012680
0.019530	0.852014	-0.015149
0.019535	0.848604	0.010401
0.019537	0.851844	-0.021016
0.019545	0.866420	-0.011867
0.019546	0.866602	-0.017127
0.019548	0.831034	-0.012131
0.019548	0.854406	0.007956
0.019564	0.861702	-0.015942
0.019567	0.863758	-0.009819
0.019568	0.848506	-0.018967
0.019572	0.845990	0.014278
0.019587	0.842192	-0.006023
0.019587	0.854387	0.014285
0.019590	0.840741	0.005562
0.019598	0.846537	0.010917
0.019601	0.833768	0.008427
0.019628	0.855814	-0.020875
0.019639	0.839645	-0.018415
0.019650	0.868956	0.004312
0.019659	0.839963	-0.021490
0.019660	0.860624	0.005241
0.019663	0.825008	0.008481
0.019665	0.863362	0.011600
0.019665	0.848419	-0.020971
0.019666	0.868802	0.002990
0.019669	0.837438	-0.000809
0.019670	0.866745	-0.000986
0.019677	0.828772	-0.012167
0.019679	0.858032	-0.000390
0.019687	0.843567	-0.017868
0.019690	0.837107	0.002051
0.019705	0.837069	0.011527
0.019714	0.860297	-0.006656
0.019715	0.837402	-0.015225
0.019720	0.847314	-0.012219
0.019723	0.863239	-0.006100
0.019734	0.866625	0.008051
0.019755	0.839438	0.013679
0.019759	0.825183	0.005277
0.019759	0.851490	-0.018466
0.019761	0.869429	-0.006762
0.019767	0.848443	-0.004001
0.019769	0.824667	0.002659
0.019769	0.851740	-0.003992
0.019769	0.828096	0.007700
0.019783	0.851688	0.002152
0.019787	0.834082	-0.003857
0.019791	0.843418	-0.010419
0.019795	0.875773	0.002706
0.019809	0.875559	0.008331
0.019809	0.840112	-0.012760
0.019815	0.822076	-0.006460
0.019815	0.878320	-0.006460
0.019817	0.854614	-0.012152
0.019819	0.842772	-0.023540
0.019831	0.872586	0.011504
0.019837	0.863540	-0.004178
0.019838	0.872246	-0.000611
0.019840	0.845695	0.007811
0.019840	0.867173	-0.014901
0.019844	0.848055	-0.009825
0.019847	0.840234	0.008321
0.019847	0.872500	-0.002969
0.019854	0.854837	-0.018256
0.019859	0.845990	-0.020692
0.019864	0.832310	-0.015019
0.019867	0.854929	0.005008
0.019877	0.854739	-0.006129
0.019883	0.854751	-0.002570
0.019884	0.828425	0.011552
0.019900	0.861740	-0.018283
0.019901	0.830521	-0.006603
0.019901	0.830497	-0.009394
0.019904	0.875394	0.005366
0.019912	0.854645	0.002188
0.019913	0.848497	0.004485
0.019918	0.860851	-0.021396
0.019921	0.853875	-0.023758
0.019922	0.863643	-0.015139
0.019930	0.842539	0.005833
0.019934	0.828579	-0.007132
0.019935	0.857253	-0.006757
0.019939	0.837550	-0.012722
0.019942	0.861518	0.013572
0.019950	0.834393	-0.000327
0.019952	0.842114	0.011435
0.019957	0.831332	0.005651
0.019963	0.834215	0.013564
0.019966	0.841296	-0.022996
0.019974	0.872302	-0.012512
0.019979	0.846387	0.002135
0.019980	0.845152	-0.009563
0.019991	0.834223	0.002241
0.019995	0.858069	-0.003241
0.020014	0.845953	0.004406
0.020022	0.843064	-0.004294
0.020032	0.866276	0.001911
0.020039	0.827383	0.002463
0.020042	0.869037	0.011466
0.020043	0.858222	-0.023345
0.020058	0.852115	-0.024117
0.020063	0.861100	0.002621
0.020069	0.836580	-0.005966
0.020079	0.864661	0.007777
0.020082	0.862927	-0.000758
0.020082	0.834500	-0.015148
0.020086	0.869442	-0.003337
0.020088	0.822200	-0.003594
0.020088	0.878195	-0.003594
0.020096	0.842815	-0.020636
0.020098	0.822465	-0.008982
0.020104	0.872645	0.005174
0.020105	0.838262	-0.018250
0.020108	0.834539	-0.009803
0.020117	0.840724	-0.003996
0.020120	0.837016	0.005491
0.020122	0.872266	-0.006419
0.020123	0.837253	0.013532
0.020129	0.872037	0.001935
0.020129	0.858169	-0.020601
0.020131	0.854935	-0.000535
0.020133	0.857229	0.005493
0.020144	0.842896	0.014600
0.020161	0.848184	0.016161
0.020172	0.843567	-0.001476
0.020186	0.863358	0.004911
0.020197	0.831377	0.002897
0.020200	0.842779	-0.015521
0.020205	0.852259	-0.012479
0.020206	0.845493	-0.018330
0.020206	0.835245	-0.012401
0.020211	0.834185	0.010363
0.020212	0.840697	0.001650
0.020215	0.877278	0.001488
0.020223	0.866430	0.005025
0.020223	0.823216	0.001783
0.020239	0.866449	-0.010107
0.020244	0.845622	-0.006884
0.020245	0.823042	-0.000681
0.020245	0.877354	-0.000681
0.020255	0.841238	-0.008069
0.020258	0.878119	-0.008939
0.020263	0.872739	-0.008913
0.020264	0.825275	0.011008
0.020267	0.838336	-0.020539
0.020281	0.870099	-0.015178
0.020284	0.837216	0.008148
0.020308	0.845629	-0.003484
0.020312	0.857637	0.011098
0.020316	0.851794	0.007648
0.020327	0.829762	-0.014344
0.020340	0.831237	-0.004566
0.020344	0.858085	0.008338
0.020349	0.848543	0.008241
